playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
abadfe01,2016,1,MIN,AL,P,39,0,102,0,3,0,1,,,,,
abadfe01,2016,2,BOS,AL,P,18,0,38,0,1,0,0,,,,,
abreujo02,2016,1,CHA,AL,1B,152,152,4067,1243,84,10,131,,,,,
achteaj01,2016,1,LAA,AL,P,27,0,113,2,4,0,0,,,,,
ackledu01,2016,1,NYA,AL,1B,13,10,255,80,7,0,7,,,,,
ackledu01,2016,1,NYA,AL,2B,1,0,3,0,0,0,0,,,,,
ackledu01,2016,1,NYA,AL,OF,9,6,163,9,1,0,1,,,,,
adamecr01,2016,1,COL,NL,2B,11,5,161,15,14,1,3,,,,,
adamecr01,2016,1,COL,NL,3B,11,1,66,1,3,0,1,,,,,
adamecr01,2016,1,COL,NL,SS,47,37,1018,52,121,5,20,,,,,
adamsau01,2016,1,CLE,AL,P,19,0,55,0,0,1,0,,,,,
adamsma01,2016,1,SLN,NL,1B,86,69,1805,617,71,7,62,,,,,
adlemti01,2016,1,CIN,NL,P,13,13,209,6,7,0,0,,,,,
adriaeh01,2016,1,SFN,NL,2B,7,3,72,3,8,0,2,,,,,
adriaeh01,2016,1,SFN,NL,3B,7,1,57,0,1,0,0,,,,,
adriaeh01,2016,1,SFN,NL,SS,13,6,205,8,24,2,2,,,,,
aguilje01,2016,1,CLE,AL,1B,7,1,48,18,0,0,2,,,,,
ahmedni01,2016,1,ARI,NL,SS,88,80,2164,111,273,10,61,,,,,
alberan01,2016,1,MIN,AL,P,6,2,51,1,3,0,1,,,,,
alberha01,2016,1,TEX,AL,1B,4,1,40,13,1,0,2,,,,,
alberha01,2016,1,TEX,AL,2B,6,3,99,8,9,1,2,,,,,
alberha01,2016,1,TEX,AL,3B,11,4,135,1,14,0,1,,,,,
alberha01,2016,1,TEX,AL,SS,9,6,178,13,33,0,10,,,,,
alberma01,2016,1,CHA,AL,P,58,1,154,2,8,2,2,,,,,
albural01,2016,1,LAA,AL,P,2,0,6,0,0,0,0,,,,,
alcanar01,2016,1,OAK,AL,2B,3,3,80,6,5,0,1,,,,,
alcanar01,2016,1,OAK,AL,OF,5,0,30,5,0,0,0,,,,,
alcanar01,2016,1,OAK,AL,SS,2,1,30,1,4,0,0,,,,,
alcanra01,2016,1,OAK,AL,P,5,5,67,0,2,0,0,,,,,
alexasc01,2016,1,KCA,AL,P,17,0,57,1,2,1,1,,,,,
alfarjo01,2016,1,PHI,NL,C,4,4,93,27,0,0,0,1,,0,1,
allenco01,2016,1,CLE,AL,P,67,0,204,3,6,0,1,,,,,
almonab01,2016,1,CLE,AL,OF,58,45,1262,75,6,2,1,,,,,
almoral01,2016,1,CHN,NL,OF,41,22,711,74,1,0,2,,,,,
alonsyo01,2016,1,OAK,AL,1B,145,128,3409,1155,70,4,118,,,,,
alonsyo01,2016,1,OAK,AL,3B,7,4,114,2,9,1,0,,,,,
altavda01,2016,1,SEA,AL,P,15,0,37,0,1,0,0,,,,,
altheaa01,2016,1,PHI,NL,OF,57,54,1447,109,3,1,1,,,,,
altuvjo01,2016,1,HOU,AL,2B,148,147,3921,206,361,7,73,,,,,
altuvjo01,2016,1,HOU,AL,SS,1,0,12,0,2,0,0,,,,,
alvarda01,2016,1,ATL,NL,P,16,0,45,0,0,0,0,,,,,
alvarda01,2016,2,TEX,AL,P,10,0,35,0,2,0,0,,,,,
alvarda02,2016,1,BAL,AL,OF,1,1,30,1,0,0,0,,,,,
alvarjo02,2016,1,LAA,AL,P,64,0,172,1,5,1,2,,,,,
alvarpe01,2016,1,BAL,AL,3B,12,6,159,0,5,4,0,,,,,
amarial01,2016,1,SDN,NL,2B,28,15,500,33,50,1,11,,,,,
amarial01,2016,1,SDN,NL,3B,5,4,111,6,5,0,2,,,,,
amarial01,2016,1,SDN,NL,OF,10,5,164,10,0,0,0,,,,,
amarial01,2016,1,SDN,NL,P,1,0,1,0,0,0,0,,,,,
amarial01,2016,1,SDN,NL,SS,12,7,209,12,17,1,6,,,,,
anderbr04,2016,1,LAN,NL,P,4,3,34,0,3,0,0,,,,,
anderch01,2016,1,MIL,NL,P,31,30,455,8,19,1,1,,,,,
anderco01,2016,1,CLE,AL,P,19,9,182,4,4,1,2,,,,,
anderti01,2016,1,CHA,AL,SS,98,98,2579,142,244,14,50,,,,,
anderty01,2016,1,COL,NL,P,19,19,343,3,29,2,2,,,,,
andinro01,2016,1,MIA,NL,2B,3,3,63,4,5,0,1,,,,,
andinro01,2016,1,MIA,NL,3B,1,0,3,0,0,0,0,,,,,
andinro01,2016,1,MIA,NL,OF,2,1,33,5,1,0,0,,,,,
andinro01,2016,1,MIA,NL,SS,1,0,6,0,0,0,0,,,,,
andrima01,2016,1,TBA,AL,P,29,19,383,12,9,1,1,,,,,
andruel01,2016,1,TEX,AL,SS,147,146,3882,229,413,17,105,,,,,
antoldu01,2016,1,TOR,AL,P,1,0,6,0,0,0,0,,,,,
aokino01,2016,1,SEA,AL,OF,113,102,2675,188,5,1,2,,,,,
aquinja01,2016,1,BAL,AL,P,3,0,7,0,0,0,0,,,,,
araujel01,2016,1,PHI,NL,P,32,0,82,1,3,0,0,,,,,
archech01,2016,1,TBA,AL,P,33,33,604,14,19,2,0,,,,,
arciaor01,2016,1,MIL,NL,SS,53,53,1394,98,160,5,31,,,,,
arciaos01,2016,1,MIN,AL,OF,29,26,684,50,2,2,0,,,,,
arciaos01,2016,2,TBA,AL,OF,14,13,321,29,0,0,0,,,,,
arciaos01,2016,4,SDN,NL,OF,13,11,293,26,1,0,0,,,,,
arenano01,2016,1,COL,NL,3B,160,159,4132,99,378,13,39,,,,,
armstsh01,2016,1,CLE,AL,P,10,0,32,1,1,0,0,,,,,
arojo01,2016,1,SEA,AL,P,1,0,2,0,0,0,0,,,,,
arrieja01,2016,1,CHN,NL,P,31,31,592,12,40,3,6,,,,,
ascheco01,2016,1,PHI,NL,OF,57,54,1322,104,3,1,0,,,,,
asheral01,2016,1,PHI,NL,P,5,5,83,3,4,0,1,,,,,
asuajca01,2016,1,SDN,NL,2B,6,6,159,14,19,1,3,,,,,
austity01,2016,1,NYA,AL,1B,27,20,560,166,15,0,17,,,,,
austity01,2016,1,NYA,AL,OF,5,2,45,4,0,0,0,,,,,
avilaal01,2016,1,CHA,AL,C,54,52,1359,414,21,2,3,4,,25,7,
avilalu01,2016,1,LAN,NL,P,27,0,59,0,4,1,0,,,,,
avilemi01,2016,1,DET,AL,2B,10,5,153,7,21,0,3,,,,,
avilemi01,2016,1,DET,AL,3B,9,5,153,3,9,3,1,,,,,
avilemi01,2016,1,DET,AL,OF,39,28,781,40,2,1,0,,,,,
avilemi01,2016,1,DET,AL,SS,6,5,123,4,7,2,4,,,,,
axforjo01,2016,1,OAK,AL,P,68,0,197,2,11,0,0,,,,,
aybarer01,2016,1,ATL,NL,2B,1,1,24,1,6,0,2,,,,,
aybarer01,2016,1,ATL,NL,SS,93,88,2367,109,241,13,46,,,,,
aybarer01,2016,2,DET,AL,2B,6,0,36,1,2,0,0,,,,,
aybarer01,2016,2,DET,AL,3B,12,11,270,4,9,0,1,,,,,
aybarer01,2016,2,DET,AL,SS,11,10,279,17,24,0,5,,,,,
baezja01,2016,1,CHN,NL,1B,6,2,63,18,4,0,1,,,,,
baezja01,2016,1,CHN,NL,2B,59,38,1149,88,127,6,23,,,,,
baezja01,2016,1,CHN,NL,3B,62,36,1112,27,91,7,4,,,,,
baezja01,2016,1,CHN,NL,OF,2,0,7,0,0,0,0,,,,,
baezja01,2016,1,CHN,NL,SS,25,21,582,40,61,2,13,,,,,
baezpe01,2016,1,LAN,NL,P,73,0,222,0,9,3,2,,,,,
bailean01,2016,1,PHI,NL,P,33,0,97,1,2,0,0,,,,,
bailean01,2016,2,LAA,AL,P,12,0,34,0,2,0,1,,,,,
baileho02,2016,1,CIN,NL,P,6,6,69,3,1,0,0,,,,,
bandyje01,2016,1,LAA,AL,C,68,60,1560,412,39,3,4,2,,29,19,
barbajo01,2016,1,NYA,AL,P,13,0,39,0,0,1,0,,,,,
barneau01,2016,1,LAN,NL,2B,7,2,66,4,9,0,3,,,,,
barneau01,2016,1,LAN,NL,3B,1,0,3,0,0,0,0,,,,,
barneau01,2016,1,LAN,NL,C,9,5,150,47,1,0,0,0,,2,0,
barnebr02,2016,1,COL,NL,OF,43,20,682,47,3,1,1,,,,,
barneda01,2016,1,TOR,AL,2B,40,33,891,55,105,4,35,,,,,
barneda01,2016,1,TOR,AL,3B,32,22,631,14,48,4,4,,,,,
barneda01,2016,1,TOR,AL,OF,5,4,111,4,0,0,0,,,,,
barneda01,2016,1,TOR,AL,P,1,0,3,0,0,0,0,,,,,
barneda01,2016,1,TOR,AL,SS,25,18,540,23,57,0,6,,,,,
barneda02,2016,1,TOR,AL,P,12,0,41,0,1,0,0,,,,,
barneja01,2016,1,MIL,NL,P,27,0,80,2,3,1,0,,,,,
barnema01,2016,1,BOS,AL,P,62,0,200,2,6,0,0,,,,,
barneto01,2016,1,TEX,AL,P,53,0,181,6,2,0,0,,,,,
barnhtu01,2016,1,CIN,NL,C,108,106,2795,817,74,7,6,5,,68,34,
barraky01,2016,1,MIA,NL,P,75,0,218,1,8,1,1,,,,,
barreja01,2016,1,ARI,NL,P,68,0,178,4,2,0,0,,,,,
bassich01,2016,1,OAK,AL,P,5,5,84,1,0,0,0,,,,,
bastaan01,2016,1,NYN,NL,P,41,0,131,1,3,1,0,,,,,
bastaan01,2016,2,PIT,NL,P,28,0,72,0,1,0,0,,,,,
bauertr01,2016,1,CLE,AL,P,35,28,570,17,19,0,0,,,,,
baumabu01,2016,1,SDN,NL,P,11,0,29,0,0,0,0,,,,,
bautijo02,2016,1,TOR,AL,1B,1,0,9,3,0,0,0,,,,,
bautijo02,2016,1,TOR,AL,OF,91,90,2361,149,5,2,0,,,,,
beckch02,2016,1,CHA,AL,P,25,0,76,1,0,0,0,,,,,
beckhgo01,2016,1,ATL,NL,2B,51,38,1027,61,118,2,17,,,,,
beckhgo01,2016,1,ATL,NL,3B,15,10,283,7,13,1,3,,,,,
beckhgo01,2016,1,ATL,NL,SS,11,7,214,11,23,1,7,,,,,
beckhgo01,2016,2,SFN,NL,3B,3,2,48,2,3,0,0,,,,,
beckhti01,2016,1,TBA,AL,1B,6,5,126,38,1,0,4,,,,,
beckhti01,2016,1,TBA,AL,2B,19,16,477,30,44,0,12,,,,,
beckhti01,2016,1,TBA,AL,3B,7,4,126,0,7,0,1,,,,,
beckhti01,2016,1,TBA,AL,SS,25,23,586,27,64,4,14,,,,,
bedroca01,2016,1,LAA,AL,P,45,0,121,0,2,1,0,,,,,
belisma01,2016,1,WAS,NL,P,40,0,138,1,3,0,0,,,,,
belljo02,2016,1,PIT,NL,1B,23,19,451,157,14,3,11,,,,,
belljo02,2016,1,PIT,NL,OF,16,14,325,17,0,1,0,,,,,
beltbr01,2016,1,SFN,NL,1B,151,148,3991,1284,94,8,110,,,,,
beltbr01,2016,1,SFN,NL,OF,3,1,36,1,0,0,0,,,,,
beltrad01,2016,1,TEX,AL,3B,141,141,3657,104,301,10,43,,,,,
beltrca01,2016,1,NYA,AL,OF,60,58,1335,84,3,1,1,,,,,
beltrca01,2016,2,TEX,AL,OF,9,9,201,13,1,0,0,,,,,
beninan01,2016,1,BOS,AL,OF,32,30,785,55,0,1,0,,,,,
benoijo01,2016,1,SEA,AL,P,26,0,73,1,2,1,0,,,,,
benoijo01,2016,2,TOR,AL,P,25,0,71,0,2,1,0,,,,,
beresja01,2016,1,MIN,AL,1B,6,4,111,28,5,1,6,,,,,
beresja01,2016,1,MIN,AL,2B,1,0,3,0,1,0,0,,,,,
beresja01,2016,1,MIN,AL,3B,3,2,63,1,5,0,2,,,,,
bergmch01,2016,1,COL,NL,P,15,1,74,0,3,0,0,,,,,
berrijo01,2016,1,MIN,AL,P,14,14,175,1,12,1,0,,,,,
betande01,2016,1,NYA,AL,P,73,0,219,4,6,3,1,,,,,
bethach01,2016,1,SDN,NL,2B,1,0,1,0,0,0,0,,,,,
bethach01,2016,1,SDN,NL,C,41,35,968,248,32,2,3,5,,16,6,
bethach01,2016,1,SDN,NL,OF,12,7,221,15,0,1,0,,,,,
bethach01,2016,1,SDN,NL,P,2,0,5,0,0,0,0,,,,,
bettich01,2016,1,COL,NL,P,32,32,558,12,31,2,1,,,,,
bettsmo01,2016,1,BOS,AL,OF,157,157,4145,346,14,1,4,,,,,
biagijo01,2016,1,TOR,AL,P,60,0,203,3,11,2,0,,,,,
blachty01,2016,1,SFN,NL,P,4,2,51,2,0,0,0,,,,,
blackch02,2016,1,COL,NL,OF,138,135,3549,293,4,3,0,,,,,
blairaa01,2016,1,ATL,NL,P,15,15,210,4,9,1,2,,,,,
blancan01,2016,1,PHI,NL,1B,19,1,133,35,4,0,5,,,,,
blancan01,2016,1,PHI,NL,2B,20,13,385,28,38,2,7,,,,,
blancan01,2016,1,PHI,NL,3B,21,15,437,10,31,4,3,,,,,
blancan01,2016,1,PHI,NL,OF,1,0,3,1,0,0,0,,,,,
blancan01,2016,1,PHI,NL,SS,10,7,187,8,15,0,4,,,,,
blancgr01,2016,1,SFN,NL,OF,75,56,1624,111,2,1,0,,,,,
blantjo01,2016,1,LAN,NL,P,75,0,240,2,7,0,1,,,,,
blashja01,2016,1,SDN,NL,OF,21,16,441,43,1,0,0,,,,,
blazemi01,2016,1,MIL,NL,P,41,0,124,1,3,1,1,,,,,
bleieri01,2016,1,NYA,AL,P,23,0,69,1,5,0,0,,,,,
blevije01,2016,1,NYN,NL,P,73,0,126,1,2,1,0,,,,,
bogaexa01,2016,1,BOS,AL,SS,157,157,4136,195,355,12,73,,,,,
bolsimi01,2016,1,LAN,NL,P,6,6,83,1,4,0,0,,,,,
bonifem01,2016,1,ATL,NL,OF,13,7,229,17,0,0,0,,,,,
borboju01,2016,1,BAL,AL,OF,6,4,111,11,0,0,0,,,,,
boscawi01,2016,1,PIT,NL,P,6,1,46,1,5,0,0,,,,,
boshebu01,2016,1,MIN,AL,P,37,0,108,2,4,1,0,,,,,
bourjpe01,2016,1,PHI,NL,OF,119,97,2639,202,2,1,0,,,,,
bourju01,2016,1,MIA,NL,1B,82,80,1832,544,34,3,50,,,,,
bournmi01,2016,1,ARI,NL,OF,86,75,2102,188,4,7,0,,,,,
bournmi01,2016,2,BAL,AL,OF,24,11,369,21,2,0,0,,,,,
bowmama01,2016,1,SLN,NL,P,59,0,203,6,17,2,3,,,,,
boxbebr01,2016,1,TBA,AL,P,27,0,73,2,3,0,0,,,,,
boydma01,2016,1,DET,AL,P,20,18,292,1,5,1,0,,,,,
boyerbl01,2016,1,MIL,NL,P,61,0,198,3,7,0,1,,,,,
brachbr01,2016,1,BAL,AL,P,71,0,237,5,4,0,0,,,,,
brachsi01,2016,1,ARI,NL,P,26,0,74,2,2,0,0,,,,,
bradlar01,2016,1,ARI,NL,P,26,26,425,9,9,1,1,,,,,
bradlja02,2016,1,BOS,AL,OF,156,155,4127,365,13,3,3,,,,,
bradlje01,2016,1,ATL,NL,P,6,0,21,0,1,0,0,,,,,
brantmi02,2016,1,CLE,AL,OF,11,10,268,18,1,0,0,,,,,
braulst01,2016,1,PIT,NL,P,8,7,100,2,2,1,0,,,,,
braunry02,2016,1,MIL,NL,OF,127,127,3308,209,12,3,3,,,,,
bregmal01,2016,1,HOU,AL,2B,3,1,36,2,5,0,0,,,,,
bregmal01,2016,1,HOU,AL,3B,40,40,1041,28,80,8,8,,,,,
bregmal01,2016,1,HOU,AL,OF,1,0,5,0,0,1,0,,,,,
bregmal01,2016,1,HOU,AL,SS,6,4,117,6,9,1,4,,,,,
brentbr01,2016,1,BOS,AL,OF,22,17,429,25,1,1,0,,,,,
breslcr01,2016,1,MIA,NL,P,15,0,42,0,2,0,0,,,,,
briceau01,2016,1,MIA,NL,P,15,0,42,1,0,2,0,,,,,
bridwpa01,2016,1,BAL,AL,P,2,0,10,0,0,0,0,,,,,
brignre01,2016,1,ATL,NL,2B,4,2,56,4,5,0,1,,,,,
brignre01,2016,1,ATL,NL,3B,5,3,95,4,13,1,1,,,,,
britoso01,2016,1,ARI,NL,OF,36,23,643,46,1,3,0,,,,,
brittza01,2016,1,BAL,AL,P,69,0,201,1,16,0,0,,,,,
broadmi01,2016,1,SFN,NL,P,4,0,16,0,0,0,0,,,,,
browntr01,2016,1,SFN,NL,3B,1,0,3,0,0,0,0,,,,,
browntr01,2016,1,SFN,NL,C,60,40,1172,316,26,2,0,4,,24,7,
broxtjo01,2016,1,SLN,NL,P,66,0,182,3,14,0,0,,,,,
broxtke01,2016,1,MIL,NL,OF,68,58,1533,143,0,4,0,,,,,
bruceja01,2016,1,CIN,NL,OF,95,95,2515,186,9,5,3,,,,,
bruceja01,2016,2,NYN,NL,OF,43,43,1055,79,1,1,0,,,,,
bryankr01,2016,1,CHN,NL,1B,9,6,166,35,3,0,3,,,,,
bryankr01,2016,1,CHN,NL,3B,107,100,2571,58,187,12,18,,,,,
bryankr01,2016,1,CHN,NL,OF,69,48,1360,83,3,1,0,,,,,
bryankr01,2016,1,CHN,NL,SS,1,0,3,0,0,0,0,,,,,
buchaja01,2016,1,CHN,NL,P,2,1,18,2,0,0,0,,,,,
buchhcl01,2016,1,BOS,AL,P,37,21,418,9,6,1,0,,,,,
buchtry01,2016,1,SDN,NL,P,67,0,189,0,5,0,0,,,,,
bumgama01,2016,1,SFN,NL,P,34,34,680,1,21,0,1,,,,,
bundydy01,2016,1,BAL,AL,P,36,14,329,4,8,1,0,,,,,
burgoen02,2016,1,ARI,NL,P,43,0,124,3,5,0,0,,,,,
burnese01,2016,1,WAS,NL,P,10,0,17,0,3,0,0,,,,,
burnsan01,2016,1,TOR,AL,1B,1,0,3,0,0,0,0,,,,,
burnsan01,2016,1,TOR,AL,3B,4,0,27,0,6,0,1,,,,,
burnsan01,2016,1,TOR,AL,OF,1,0,3,0,0,0,0,,,,,
burnsbi02,2016,1,OAK,AL,OF,70,67,1788,151,4,2,1,,,,,
burnsbi02,2016,2,KCA,AL,OF,17,8,260,20,0,0,0,,,,,
burriem01,2016,1,PHI,NL,1B,2,0,12,6,1,0,0,,,,,
burriem01,2016,1,PHI,NL,2B,5,3,98,5,3,0,1,,,,,
burriem01,2016,1,PHI,NL,OF,3,2,51,2,0,0,0,,,,,
burriem01,2016,1,PHI,NL,SS,3,0,15,0,1,0,0,,,,,
buschma01,2016,1,ARI,NL,P,3,0,13,0,0,0,0,,,,,
bushma01,2016,1,TEX,AL,P,58,0,185,4,14,0,0,,,,,
bussni01,2016,1,LAA,AL,OF,31,23,630,39,1,0,0,,,,,
buterdr01,2016,1,KCA,AL,1B,2,0,6,2,0,0,0,,,,,
buterdr01,2016,1,KCA,AL,C,51,34,976,288,16,6,1,1,,15,5,
buterdr01,2016,1,KCA,AL,P,2,0,4,0,0,0,0,,,,,
butlebi03,2016,1,OAK,AL,1B,22,14,339,97,7,2,8,,,,,
butlebi03,2016,2,NYA,AL,1B,3,3,51,16,2,1,2,,,,,
butleed01,2016,1,COL,NL,P,17,9,192,3,4,2,0,,,,,
buxtoby01,2016,1,MIN,AL,OF,92,88,2321,243,2,4,0,,,,,
byrdma01,2016,1,CLE,AL,OF,31,30,764,42,3,0,1,,,,,
cabreas01,2016,1,NYN,NL,SS,135,135,3462,175,329,7,77,,,,,
cabrema01,2016,1,ATL,NL,P,41,0,115,4,6,0,0,,,,,
cabreme01,2016,1,CHA,AL,OF,147,147,3879,232,12,3,0,,,,,
cabremi01,2016,1,DET,AL,1B,147,147,3786,1186,95,7,124,,,,,
cabremi01,2016,1,DET,AL,3B,1,1,24,2,0,0,0,,,,,
cabrera01,2016,1,CIN,NL,C,48,42,1162,333,17,4,2,2,,31,8,
cahiltr01,2016,1,CHN,NL,P,50,1,197,7,12,2,0,,,,,
cainlo01,2016,1,KCA,AL,OF,101,101,2623,257,3,3,0,,,,,
cainma01,2016,1,SFN,NL,P,21,17,268,5,11,2,3,,,,,
calhoko01,2016,1,LAA,AL,OF,154,153,3949,306,9,5,1,,,,,
caminar01,2016,1,PIT,NL,P,39,0,123,1,5,0,0,,,,,
caminar01,2016,2,SEA,AL,P,18,0,59,0,1,0,0,,,,,
campber01,2016,1,NYN,NL,1B,21,15,401,114,12,1,11,,,,,
campber01,2016,1,NYN,NL,2B,1,0,2,1,0,0,0,,,,,
campber01,2016,1,NYN,NL,3B,7,5,141,2,6,0,0,,,,,
campber01,2016,1,NYN,NL,OF,2,0,9,2,0,0,0,,,,,
campojo01,2016,1,ARI,NL,P,1,0,17,1,0,0,0,,,,,
campole01,2016,1,SDN,NL,P,18,0,66,1,4,0,0,,,,,
candeje01,2016,1,CHN,NL,3B,3,2,67,1,3,1,0,,,,,
canhama01,2016,1,OAK,AL,1B,5,3,90,31,7,1,3,,,,,
canhama01,2016,1,OAK,AL,3B,3,1,39,3,1,0,1,,,,,
canhama01,2016,1,OAK,AL,OF,5,4,102,6,0,0,0,,,,,
canoro01,2016,1,SEA,AL,2B,157,156,4129,311,429,3,123,,,,,
capuach01,2016,1,MIL,NL,P,16,0,72,0,1,1,0,,,,,
carasma01,2016,1,COL,NL,P,19,0,47,2,2,0,1,,,,,
cardust01,2016,1,COL,NL,1B,15,10,275,104,8,2,7,,,,,
cardust01,2016,1,COL,NL,OF,4,1,42,6,1,0,0,,,,,
carmofa01,2016,1,ATL,NL,P,2,2,27,2,1,0,0,,,,,
carpema01,2016,1,SLN,NL,1B,45,35,936,304,16,1,38,,,,,
carpema01,2016,1,SLN,NL,2B,40,37,954,60,103,4,22,,,,,
carpema01,2016,1,SLN,NL,3B,54,52,1293,20,95,8,12,,,,,
carraca01,2016,1,CLE,AL,P,25,25,439,6,22,0,0,,,,,
carreez01,2016,1,TOR,AL,OF,100,68,1930,132,8,1,3,,,,,
carrosc02,2016,1,CHA,AL,P,3,0,7,0,0,0,0,,,,,
cartech02,2016,1,MIL,NL,1B,155,151,4014,1316,73,11,122,,,,,
casalcu01,2016,1,TBA,AL,C,76,62,1681,538,37,4,4,4,,25,14,
cashnan01,2016,1,SDN,NL,P,16,16,238,4,14,0,0,,,,,
cashnan01,2016,2,MIA,NL,P,12,11,158,2,5,0,0,,,,,
casteni01,2016,1,DET,AL,3B,108,107,2694,66,184,9,12,,,,,
castiru01,2016,1,BOS,AL,OF,4,2,60,6,0,0,0,,,,,
castiwe01,2016,1,ARI,NL,C,107,103,2775,799,72,7,7,10,,40,24,
castrda01,2016,1,ATL,NL,2B,16,10,302,24,29,0,7,,,,,
castrda01,2016,1,ATL,NL,3B,9,5,163,4,9,0,1,,,,,
castrda01,2016,1,ATL,NL,SS,20,14,381,15,48,0,10,,,,,
castrja01,2016,1,HOU,AL,1B,3,0,32,7,1,0,0,,,,,
castrja01,2016,1,HOU,AL,C,111,102,2726,865,53,4,8,12,,45,14,
castrmi01,2016,1,COL,NL,P,19,0,44,3,4,1,1,,,,,
castrst01,2016,1,NYA,AL,2B,150,143,3798,221,377,12,70,,,,,
castrst01,2016,1,NYA,AL,SS,3,3,60,6,6,0,2,,,,,
cecchga02,2016,1,NYN,NL,SS,2,0,18,0,1,0,0,,,,,
cecilbr01,2016,1,TOR,AL,P,54,0,110,0,2,0,0,,,,,
cecilda01,2016,1,TOR,AL,OF,12,8,222,12,0,1,0,,,,,
cedenxa01,2016,1,TBA,AL,P,54,0,124,2,7,1,0,,,,,
centeju01,2016,1,MIN,AL,C,53,47,1316,321,34,6,3,5,,18,3,
cervefr01,2016,1,PIT,NL,1B,2,1,27,7,0,0,2,,,,,
cervefr01,2016,1,PIT,NL,C,95,94,2424,693,71,7,7,8,,67,16,
cervehu01,2016,1,ATL,NL,P,50,0,102,0,3,0,0,,,,,
cervehu01,2016,2,MIA,NL,P,18,0,28,1,4,0,0,,,,,
cespeyo01,2016,1,NYN,NL,OF,122,122,3138,250,9,5,0,,,,,
cessalu01,2016,1,NYA,AL,P,17,9,211,1,11,1,0,,,,,
chacijh01,2016,1,ATL,NL,P,5,5,80,5,5,0,0,,,,,
chacijh01,2016,2,LAA,AL,P,29,17,352,16,16,0,1,,,,,
chafian01,2016,1,ARI,NL,P,32,0,68,1,3,0,0,,,,,
chambjo03,2016,1,CLE,AL,P,20,0,60,0,5,0,0,,,,,
chapmar01,2016,1,NYA,AL,P,31,0,94,3,3,0,0,,,,,
chapmar01,2016,2,CHN,NL,P,28,0,80,2,2,0,0,,,,,
chapmke02,2016,1,HOU,AL,P,9,0,24,3,1,0,0,,,,,
chargjt01,2016,1,MIN,AL,P,25,0,69,0,1,0,0,,,,,
chatwty01,2016,1,COL,NL,P,27,27,474,13,22,2,2,,,,,
chaveje01,2016,1,TOR,AL,P,39,0,124,1,2,0,0,,,,,
chaveje01,2016,2,LAN,NL,P,23,0,77,0,2,0,0,,,,,
chenwe02,2016,1,MIA,NL,P,22,22,370,4,15,0,1,,,,,
chiriro01,2016,1,TEX,AL,C,54,46,1197,287,23,1,2,3,,22,8,
chiselo01,2016,1,CLE,AL,1B,3,0,21,8,0,0,0,,,,,
chiselo01,2016,1,CLE,AL,3B,1,0,6,1,0,0,0,,,,,
chiselo01,2016,1,CLE,AL,OF,119,100,2685,190,7,3,1,,,,,
choiji01,2016,1,LAA,AL,1B,27,15,456,127,11,1,15,,,,,
choiji01,2016,1,LAA,AL,OF,20,14,339,26,0,0,0,,,,,
